id,title,text,rating,country,author,created_at,cleaned_text
10588662186,Comments,"I’ve been randomly banned from commenting on stuff for a week multiple times without using any hurtful words or offensive language, plus I’ve seen comments ten times worse from real people that blatantly encourage harm. Also, every bot includes advertising child pornography yet there’s thirty on almost every post? Why can’t I discuss a sports topic worry free from getting banned. What happened to our first amendment and free speech? Only thing that should be banned are child porn pushing bots. Also, when it tells me I’ve been “restricted” without telling me why or when, it says “tell us” yet when you click on it, suprise! It doesn’t work and there is no possibility of appealing a ridiculous “restriction of free speech” Update, I made a new account to comment on posts and it didn’t even get restricted it just says we limit certain things to protect our community. That only happens after 200 comments In a day. I tried posting one comment today. How can Instagram not tell a real user who isn’t spamming porn comments from a bot with porn on their profile and links. I actually haven’t done a single thing on that profile, I think Instagram just hates me so every time I want to comment on something I have to make a new profile because Instagram considers a new acc a bot but not the porn pushing bots who spam comments. Real good effort insta you really stopped me from saying “W”. Im sure multiple people in the community would have died because of that very hateful comment but people love when child porn pushing bots comment 500 times a day🥰",1,us,trebel is garbage,2023-11-15T16:46:41Z,"Comments. I’ve been randomly banned from commenting on stuff for a week multiple times without using any hurtful words or offensive language, plus I’ve seen comments ten times worse from real people that blatantly encourage harm. Also, every bot includes advertising child pornography yet there’s thirty on almost every post? Why can’t I discuss a sports topic worry free from getting banned. What happened to our first amendment and free speech? Only thing that should be banned are child porn pushing bots. Also, when it tells me I’ve been “restricted” without telling me why or when, it says “tell us” yet when you click on it, suprise! It doesn’t work and there is no possibility of appealing a ridiculous “restriction of free speech” Update, I made a new account to comment on posts and it didn’t even get restricted it just says we limit certain things to protect our community. That only happens after 200 comments In a day. I tried posting one comment today. How can Instagram not tell a real user who isn’t spamming porn comments from a bot with porn on their profile and links. I actually haven’t done a single thing on that profile, I think Instagram just hates me so every time I want to comment on something I have to make a new profile because Instagram considers a new acc a bot but not the porn pushing bots who spam comments. Real good effort insta you really stopped me from saying “W”. Im sure multiple people in the community would have died because of that very hateful comment but people love when child porn pushing bots comment 500 times a day🥰"
3306646480,things i find wrong (in my opinion),"i feel like every update in my opinion either gets better and cooler which makes me like the app a bit more but there are some updates that make me dislike it and make me want to use instagram less. some things are kinda useless like the name tag thing and when i notifications of people commenting on pics of other users i’ve comment on. i personally think that there’s no point to it and i also dislike how we your on your feed and on the right corner there are different types of videos that you can explore and have to do with the stuff you’re watching but instagram updated once more and i don’t like that they’ve removed it. they have replaced it igtv and it’s just ugh i don’t like it😂i’m not sure if anyone else has this update or also dislikes it but i sure do. another thing when you’re scrolling through posts ITS NOT IN ORDER. i’ll be scrolling through people’s post and see that they’ve posted a picture not to long ago and the next post would be from last week and i like “???” another thing instagram please stop adding new features!! enough!! you already have enough things going on! before it was simple and easy to use and now i forget what features there are like facetime! i completely forgot it existed and it’s really unimportant in my opinion. that’s what skype is for or facetime. 

overall i’m okay with everything else but if instagram keeps updating new features that just makes the app less enjoyable and easy to use then dare i say it?... you’re just gonna end up being just like snapchat

and that’s the tea 🤷‍♀️",3,us,e.m1113,2018-10-16T02:26:05Z,things i find wrong (in my opinion). i feel like every update in my opinion either gets better and cooler which makes me like the app a bit more but there are some updates that make me dislike it and make me want to use instagram less. some things are kinda useless like the name tag thing and when i notifications of people commenting on pics of other users i’ve comment on. i personally think that there’s no point to it and i also dislike how we your on your feed and on the right corner there are different types of videos that you can explore and have to do with the stuff you’re watching but instagram updated once more and i don’t like that they’ve removed it. they have replaced it igtv and it’s just ugh i don’t like it😂i’m not sure if anyone else has this update or also dislikes it but i sure do. another thing when you’re scrolling through posts ITS NOT IN ORDER. i’ll be scrolling through people’s post and see that they’ve posted a picture not to long ago and the next post would be from last week and i like “???” another thing instagram please stop adding new features!! enough!! you already have enough things going on! before it was simple and easy to use and now i forget what features there are like facetime! i completely forgot it existed and it’s really unimportant in my opinion. that’s what skype is for or facetime. overall i’m okay with everything else but if instagram keeps updating new features that just makes the app less enjoyable and easy to use then dare i say it?... you’re just gonna end up being just like snapchat and that’s the tea 🤷‍♀️
14101666627,Instagram has Gone Downhill,"Ever since Instagram came back out in 2015 to 2016, their entire system worked like cake work. What I mean by this, is there support team would be completely filled with cyber security professionals that would be able to get your account back or help with any matter that you had. As of 2026 or even from 2025, they have removed the consistency for creators to pursue their passion, and they have also switched their support system to completely AI which they rely on. With this being said, you have to pay a certain price to even talk to an actual human representative to take you through the same exact steps that the AI would there are no help at all. To include, as any creators out there know this issue, Instagram puts a spam filter on everything you do regardless what it may be a post, a repost, a comment a story or even just a response. As making four posts a day spread out through the day shouldn’t be an issue as back in 2016. It never was, and it would allow people to pursue their craft, now, Instagram has made it to where you also lose end-end encryption privacy. Overall, Instagram needs to fix their app to the point where they had it before however, obviously keep your community standard to obvious common sense such as; inappropriate topics, malicious posts, and obvious hate crimes. If it’s something as simple as a flower or a subjective picture for Cinematic visuals, it does not go against any type of guideline. 

Instagram gets a 1 Star",1,us,SkyVlogsYT,2026-05-24T19:01:07Z,"Instagram has Gone Downhill. Ever since Instagram came back out in 2015 to 2016, their entire system worked like cake work. What I mean by this, is there support team would be completely filled with cyber security professionals that would be able to get your account back or help with any matter that you had. As of 2026 or even from 2025, they have removed the consistency for creators to pursue their passion, and they have also switched their support system to completely AI which they rely on. With this being said, you have to pay a certain price to even talk to an actual human representative to take you through the same exact steps that the AI would there are no help at all. To include, as any creators out there know this issue, Instagram puts a spam filter on everything you do regardless what it may be a post, a repost, a comment a story or even just a response. As making four posts a day spread out through the day shouldn’t be an issue as back in 2016. It never was, and it would allow people to pursue their craft, now, Instagram has made it to where you also lose end-end encryption privacy. Overall, Instagram needs to fix their app to the point where they had it before however, obviously keep your community standard to obvious common sense such as; inappropriate topics, malicious posts, and obvious hate crimes. If it’s something as simple as a flower or a subjective picture for Cinematic visuals, it does not go against any type of guideline. Instagram gets a 1 Star"
10652919683,Meta verified doesn’t work,"I have paid to verify both my instagram and my Facebook. When I go through the identification process it stops me at the two factor authentication. I have this both enabled on my Facebook and my Instagram. I have every authentication enabled from phone, to authentication app, to what’s app etc. it still does not detect it’s turned on. When I turned it off and back on it asked to verify my name and profile photo. I do then I get an error that says “page isn’t available right now. This may be because of a technical error that we’re working on to get fixed. Try reloading the page.”  I reload and the same error occurs and I have to force quit the app to get instagram to open again.  I have shook my phone so many times and reported the error and attached screenshots and the issue still remains. I keep getting messages on instagram please verify your identity to finish signing up for meta verified but your app won’t let me. There is no way to talk to customer support when you’re trying to sign up. You can only talk once you’re signed up. That’s unhelpful. If you’re trying to generate revenue have a place where people who want to pay to get verified receive customer service help. You’re loosing revenue because your system is not working for people who want to sign up for meta verification.",5,us,Tiffanyrose2007,2023-12-03T13:25:14Z,"Meta verified doesn’t work. I have paid to verify both my instagram and my Facebook. When I go through the identification process it stops me at the two factor authentication. I have this both enabled on my Facebook and my Instagram. I have every authentication enabled from phone, to authentication app, to what’s app etc. it still does not detect it’s turned on. When I turned it off and back on it asked to verify my name and profile photo. I do then I get an error that says “page isn’t available right now. This may be because of a technical error that we’re working on to get fixed. Try reloading the page.” I reload and the same error occurs and I have to force quit the app to get instagram to open again. I have shook my phone so many times and reported the error and attached screenshots and the issue still remains. I keep getting messages on instagram please verify your identity to finish signing up for meta verified but your app won’t let me. There is no way to talk to customer support when you’re trying to sign up. You can only talk once you’re signed up. That’s unhelpful. If you’re trying to generate revenue have a place where people who want to pay to get verified receive customer service help. You’re loosing revenue because your system is not working for people who want to sign up for meta verification."
12197828802,Terrible App,"I don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes with that i a haven't even gotten the update to add notes which is such and
inconvenience. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, would love to put music on my notes.",1,us,Horrible Use of Tjme,2025-01-18T04:40:27Z,"Terrible App. I don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes with that i a haven't even gotten the update to add notes which is such and inconvenience. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, would love to put music on my notes."
8900147629,Latest update,"With each update, for however long, IG has gotten more and more uncomfortable to engage with. And this latest one just about ignores readability with how captions are handled for posts. If a thing isn’t broke why try to fix it - especially when there is truly no actual improvement. I really loathe engaging my feed at this point. It’s bad enough that with reels, various phone designs aren’t taken into account it seems because part of the screen isn’t accessible, so some reels don’t look proper when viewing them. Now when reading a caption for a post as you’re scrolling through, the white letters (I use dark mode) are on top of the image. Brilliant! So if the picture doesn’t go dark enough, it’s difficult to read  the caption. Who thought of this stuff??? What team on IG’s payroll really came up with this redesign? The best/only work around I can think of is to use the desktop if I want to enjoy scrolling through my feed. Though things like creating a Story or choosing to share to Story can’t be done. But readability and accessibility are very important and whoever’s making the final call on these design choices seem to be overlooking that. If I wanted something that looked and behaved like any other app - I’d go on and use that app instead. I don’t need (or want!) IG to be anything other than IG with all of the ease of use that used to be there. At the very least give people an option to simplify things rather than rearranging buttons and stuff. What’s the point of doing polls/surveys when the needs of the people aren’t really being addressed? Make it make sense!",2,us,This girl 1,2022-07-22T13:00:44Z,"Latest update. With each update, for however long, IG has gotten more and more uncomfortable to engage with. And this latest one just about ignores readability with how captions are handled for posts. If a thing isn’t broke why try to fix it - especially when there is truly no actual improvement. I really loathe engaging my feed at this point. It’s bad enough that with reels, various phone designs aren’t taken into account it seems because part of the screen isn’t accessible, so some reels don’t look proper when viewing them. Now when reading a caption for a post as you’re scrolling through, the white letters (I use dark mode) are on top of the image. Brilliant! So if the picture doesn’t go dark enough, it’s difficult to read the caption. Who thought of this stuff??? What team on IG’s payroll really came up with this redesign? The best/only work around I can think of is to use the desktop if I want to enjoy scrolling through my feed. Though things like creating a Story or choosing to share to Story can’t be done. But readability and accessibility are very important and whoever’s making the final call on these design choices seem to be overlooking that. If I wanted something that looked and behaved like any other app - I’d go on and use that app instead. I don’t need (or want!) IG to be anything other than IG with all of the ease of use that used to be there. At the very least give people an option to simplify things rather than rearranging buttons and stuff. What’s the point of doing polls/surveys when the needs of the people aren’t really being addressed? Make it make sense!"
13443990787,False bans and terrible community service,"I’ve lost 3 accounts due to this CSE ban wave that the ai moderation system has been doing for the past few years now. And every other account I make that isn’t connected to my original meta or a Facebook account gets banned for account integrity violations and even after providing them a picture of my government ID(drivers license) and a video proving my identity as a human, they still deny it and permanently delete the account. And when I get banned for CSE(which has banned both of my Facebook accounts along with the 3 instagram pages) I can’t even appeal the bans, and I can’t even log in the accounts to appeal the bans. I even paid for meta to do the meta support method to getting my accounts unbanned but even that didn’t work because I got an agent who talked like he didn’t know anything about the ban or anything. I even kept the subscription and paid for it just for them to ban me again, so meta will NOT be getting any more of my services and I’d advise you to do the same. They were recently sued for this and another instance where dozens of underage girls had pictures leaked and sent/posted all on Instagram and Facebook and Zuckerberg had nothing true to say, he didn’t even give a sincere apology nor answered the questions he was asked regarding the false bans, so he knows it’s happening, but is doing NOTHING to stop them. But they expect me to update their trash app everytime they want a new garbage UI.",1,us,Lxsthallowz,2025-11-26T18:07:08Z,"False bans and terrible community service. I’ve lost 3 accounts due to this CSE ban wave that the ai moderation system has been doing for the past few years now. And every other account I make that isn’t connected to my original meta or a Facebook account gets banned for account integrity violations and even after providing them a picture of my government ID(drivers license) and a video proving my identity as a human, they still deny it and permanently delete the account. And when I get banned for CSE(which has banned both of my Facebook accounts along with the 3 instagram pages) I can’t even appeal the bans, and I can’t even log in the accounts to appeal the bans. I even paid for meta to do the meta support method to getting my accounts unbanned but even that didn’t work because I got an agent who talked like he didn’t know anything about the ban or anything. I even kept the subscription and paid for it just for them to ban me again, so meta will NOT be getting any more of my services and I’d advise you to do the same. They were recently sued for this and another instance where dozens of underage girls had pictures leaked and sent/posted all on Instagram and Facebook and Zuckerberg had nothing true to say, he didn’t even give a sincere apology nor answered the questions he was asked regarding the false bans, so he knows it’s happening, but is doing NOTHING to stop them. But they expect me to update their trash app everytime they want a new garbage UI."
13425985315,"Algorithm, stories, and login/security need some work","I’ve been on insta for quite a while, but I’ve noticed that some of the features (noticeably the ones that are also shared, or should I say dominated by other apps) need improvement.
1) Close friends stories. Why can I only have one? If the goal was to implement similar features to sn*pchat, then why can’t I have multiple close friends for different friend groups/family/business partners? It’s been years since this feature has been available on other apps and Meta has made no effort to improve upon it, opting instead for location mapping (which most don’t use due to larger following or public accounts) and Instagram notes (attention seeking).
2) Login/security. Why can I not connect my iCloud account to Meta and use it to log in? From anecdotes, many of my friends have had their instagrams hacked, but it seems like iCloud is generally harder for scammers to access…additionally, getting locked out of my Instagram accounts has happened to me more than once. Meta should consider implementing this feature like other social media apps have.
3) finally, the algorithm isn’t as good as other social media apps. Understandably some, including myself, may be concerned about the lack of privacy and the information Meta is obtaining. However, given how much information is already available to them upon making an account, I would expect higher quality content on reels and suggested posts than what I am currently seeing.
More than willing to adjust my review should I see these features implemented.",2,us,bw1226,2025-11-22T01:37:54Z,"Algorithm, stories, and login/security need some work. I’ve been on insta for quite a while, but I’ve noticed that some of the features (noticeably the ones that are also shared, or should I say dominated by other apps) need improvement. 1) Close friends stories. Why can I only have one? If the goal was to implement similar features to sn*pchat, then why can’t I have multiple close friends for different friend groups/family/business partners? It’s been years since this feature has been available on other apps and Meta has made no effort to improve upon it, opting instead for location mapping (which most don’t use due to larger following or public accounts) and Instagram notes (attention seeking). 2) Login/security. Why can I not connect my iCloud account to Meta and use it to log in? From anecdotes, many of my friends have had their instagrams hacked, but it seems like iCloud is generally harder for scammers to access...additionally, getting locked out of my Instagram accounts has happened to me more than once. Meta should consider implementing this feature like other social media apps have. 3) finally, the algorithm isn’t as good as other social media apps. Understandably some, including myself, may be concerned about the lack of privacy and the information Meta is obtaining. However, given how much information is already available to them upon making an account, I would expect higher quality content on reels and suggested posts than what I am currently seeing. More than willing to adjust my review should I see these features implemented."
12199939667,Gets worse with each update,"I find that instagram likes to update with new features that literally no one is asking for and after each update, people are always complaining about their dislike for these new features. I've decided to write this review because of the most recent update I find most terrible: the rectangle feed and left aligned posts, followers, and following section. Instagram needs to do a better job listening to its users and implementing changes users actually care for (ex chronological timelines) or it will just die of irrelevance and people shifting to another app. Decreasing user base and time spent on the app isn't because of the square posts (which is arguably one of the unique things about instagram, the 1:1 ratio was only used on insta) or the left aligned or that users can create custom filters to upload to the app, it's that the app isn't not designed for normal people (often see many complaints of only seeing celeb posts and no friends) and the algorithm is insanely bad at picking up what users like. I am honestly probably not going to use my account anymore and am considering deactivating/deleting with everything going on with Instagram and Meta. The app is slowly becoming trash, and I am not enjoying the platform at all. I don't know if the app will ever improve but they need to get a grip and stop trying to copy other apps styles in an attempt to be more successful. Do what instagram does best (a platform meant for sharing pictures) and work to improve the app for users.",1,us,badaboom158,2025-01-18T16:44:49Z,"Gets worse with each update. I find that instagram likes to update with new features that literally no one is asking for and after each update, people are always complaining about their dislike for these new features. I've decided to write this review because of the most recent update I find most terrible: the rectangle feed and left aligned posts, followers, and following section. Instagram needs to do a better job listening to its users and implementing changes users actually care for (ex chronological timelines) or it will just die of irrelevance and people shifting to another app. Decreasing user base and time spent on the app isn't because of the square posts (which is arguably one of the unique things about instagram, the 1:1 ratio was only used on insta) or the left aligned or that users can create custom filters to upload to the app, it's that the app isn't not designed for normal people (often see many complaints of only seeing celeb posts and no friends) and the algorithm is insanely bad at picking up what users like. I am honestly probably not going to use my account anymore and am considering deactivating/deleting with everything going on with Instagram and Meta. The app is slowly becoming trash, and I am not enjoying the platform at all. I don't know if the app will ever improve but they need to get a grip and stop trying to copy other apps styles in an attempt to be more successful. Do what instagram does best (a platform meant for sharing pictures) and work to improve the app for users."
6659540902,Terrible Update,"This might be a personal bias but the new update is disgusting, absolutely repulsive. Why would you put the Post and Notifications buttons locked at the top of the home page? Why are Reels and Shops deemed so important that they need to take the place of the Post and Notifications buttons? It’s awful design. No one cares about the Reels or Shop features enough for you to have made such a terrible design decision of making them fixated on the main bar. I don’t even want to use the app anymore because of this new layout. It makes NO sense. People use the Post button and the Notifications tab WAY MORE OFTEN than they ever Shop or make/watch Reels. I’ve NEVER shopped on Instagram and never plan on it. I cannot stand the way you have to go back to the top of your home page just to make a post or check your notifications. It’s just stupid. Out of all the design updates Instagram has made since I first started using it in 2014, this is by far the WORST one yet. I’m personally not using the app until another update comes out and puts the tabs back in order, or I might delete it. I’m not trying to work harder just to make a simple post or check my notifications. I’ve never written an app review but this update has me ready to delete the app because of the conscious decision y’all made to lock the Post and Notifications tabs to the Home Page to put the Shops and Reels in the main bar. 

P.S. PLEASE allow users to switch their feed to Chronological Order vs Top Posts. If Twitter can do it, so can you.",1,us,Ily Martinez,2020-11-18T16:01:41Z,"Terrible Update. This might be a personal bias but the new update is disgusting, absolutely repulsive. Why would you put the Post and Notifications buttons locked at the top of the home page? Why are Reels and Shops deemed so important that they need to take the place of the Post and Notifications buttons? It’s awful design. No one cares about the Reels or Shop features enough for you to have made such a terrible design decision of making them fixated on the main bar. I don’t even want to use the app anymore because of this new layout. It makes NO sense. People use the Post button and the Notifications tab WAY MORE OFTEN than they ever Shop or make/watch Reels. I’ve NEVER shopped on Instagram and never plan on it. I cannot stand the way you have to go back to the top of your home page just to make a post or check your notifications. It’s just stupid. Out of all the design updates Instagram has made since I first started using it in 2014, this is by far the WORST one yet. I’m personally not using the app until another update comes out and puts the tabs back in order, or I might delete it. I’m not trying to work harder just to make a simple post or check my notifications. I’ve never written an app review but this update has me ready to delete the app because of the conscious decision y’all made to lock the Post and Notifications tabs to the Home Page to put the Shops and Reels in the main bar. P.S. PLEASE allow users to switch their feed to Chronological Order vs Top Posts. If Twitter can do it, so can you."
11510944029,Help,"I don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, l updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer.
Please give me this update, I do not deserve this.
It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop.
Please provide me with this update, I would love to put music on my notes
Thank you",1,us,Seif maghoula,2024-07-19T14:02:10Z,"Help. I don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, l updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes Thank you"
9801173304,The new feature “Reel” has too many bugs and no user error prevention,"The UX of the “reel” feature needs to be improved. I had to create a video for four times to post it successfully. The first time, the whole video turned black and I had to quit the app and restart it, it didn’t save anything after I reopened the app. The second time, I started with the video draft and wanted to add music at the last step and there wasn’t a way to go one step back, I hit “cancel” and exited exiting mode, and again it didn’t save anything. The third time, I reopened the draft and added all the texts and music, but it didn’t show any texts that I added, after publishing the video, all the texts that were added to the video were gone, so I had to create it again for the fourth time. This time, I deleted the draft and start over from the very beginning. Finally, after being very cautious with every step, I was able to finish creating the video and posted it. Then I wanted to pin the video on the top of my reel, it says “ the video is pined” on the success toast, but no matter how many times I refreshed the feed of reels, restarted the app, switched to a different account and then switched back, I can’t see the video is pinned and shows up on the top. I’m very frustrated with this new feature Reel. It’s a painful experience for people who spend a long time doing video editing and then lost everything and have to start over once and once again. At least 2 hours in my life were wasted and I can’t get them back. Please fix these issues if you don’t want to lose users.",2,us,averymadcustomer2019,2023-04-08T19:58:00Z,"The new feature “Reel” has too many bugs and no user error prevention. The UX of the “reel” feature needs to be improved. I had to create a video for four times to post it successfully. The first time, the whole video turned black and I had to quit the app and restart it, it didn’t save anything after I reopened the app. The second time, I started with the video draft and wanted to add music at the last step and there wasn’t a way to go one step back, I hit “cancel” and exited exiting mode, and again it didn’t save anything. The third time, I reopened the draft and added all the texts and music, but it didn’t show any texts that I added, after publishing the video, all the texts that were added to the video were gone, so I had to create it again for the fourth time. This time, I deleted the draft and start over from the very beginning. Finally, after being very cautious with every step, I was able to finish creating the video and posted it. Then I wanted to pin the video on the top of my reel, it says “ the video is pined” on the success toast, but no matter how many times I refreshed the feed of reels, restarted the app, switched to a different account and then switched back, I can’t see the video is pinned and shows up on the top. I’m very frustrated with this new feature Reel. It’s a painful experience for people who spend a long time doing video editing and then lost everything and have to start over once and once again. At least 2 hours in my life were wasted and I can’t get them back. Please fix these issues if you don’t want to lose users."
11443389782,Creative and User-Enhancing Suggestions,"Dear Instagram Developers, I hope this message finds you well. I am writing to offer a few suggestions that I believe would greatly benefit and enhance the functionality of Instagram. Firstly, I propose the inclusion of a feature that would allow users to add music to their profiles. This addition would undoubtedly add a whole new dimension of creativity and personalization, empowering users to express themselves through their favorite tunes. Secondly, I would like to address a concern regarding the white circle that surrounds the profile photo. In my opinion, this visual element can sometimes disrupt the overall aesthetic and proportion of the photo. I respectfully suggest that the option to remove or customize this circle be made available, allowing users to further curate their profiles in alignment with their personal branding. Last but not least, I would like to express my desire for Instagram to support the option of using GIFs as profile photos. This animated form of self-expression would undoubtedly inject a playful and engaging element into users' profiles, increasing their appeal and individuality. I genuinely believe that these proposals could positively impact the Instagram user experience, fostering increased creativity and allowing for further personalization. I appreciate your time and consideration, and I eagerly look forward to seeing the continued evolution of the platform. Thank you for your attention to these suggestions.",5,us,wucls,2024-07-01T07:45:47Z,"Creative and User-Enhancing Suggestions. Dear Instagram Developers, I hope this message finds you well. I am writing to offer a few suggestions that I believe would greatly benefit and enhance the functionality of Instagram. Firstly, I propose the inclusion of a feature that would allow users to add music to their profiles. This addition would undoubtedly add a whole new dimension of creativity and personalization, empowering users to express themselves through their favorite tunes. Secondly, I would like to address a concern regarding the white circle that surrounds the profile photo. In my opinion, this visual element can sometimes disrupt the overall aesthetic and proportion of the photo. I respectfully suggest that the option to remove or customize this circle be made available, allowing users to further curate their profiles in alignment with their personal branding. Last but not least, I would like to express my desire for Instagram to support the option of using GIFs as profile photos. This animated form of self-expression would undoubtedly inject a playful and engaging element into users' profiles, increasing their appeal and individuality. I genuinely believe that these proposals could positively impact the Instagram user experience, fostering increased creativity and allowing for further personalization. I appreciate your time and consideration, and I eagerly look forward to seeing the continued evolution of the platform. Thank you for your attention to these suggestions."
12446979964,Horrible app,"I am doing a school project and it keeps banning me saying I’m spamming for following people from my school. I haven’t been able to do anything on it for almost a week. The account recovery took me two hours, after it got recovered two days ago I can’t even follow back my followers and app is so difficult to navigate. I spent hours on the account and it keeps messing with it and won’t let my group members log in either. The app help center only has articles and not even an ai you can talk to. The app is behind and has very strict policies around how much you follow but lacks policies about what is posted. Overall has made me regret going to school everyday because I can’t get anything done because the account has been locked down 3 times now and I have had it for a week. I only have posted 5 stories and 1 post. I have like 400 followers and I follow 1000 people, almost all people from my school or a school run account. Took me multiple hours to fix the account the first time my account was compromised. It said “It looks like you shared your password with a service to help you get more likes or followers, which goes against our Community Standards.” And “Change your password to continue using
Instagram. If you share your new password with one of these services, you may get blocked from following, liking or commenting.” After I manually followed all these people and only would let me into the account. App would glitch when I tried to change the password and not let me. This app is overall bad.",1,us,hdbsha absnd dk,2025-03-21T15:59:54Z,"Horrible app. I am doing a school project and it keeps banning me saying I’m spamming for following people from my school. I haven’t been able to do anything on it for almost a week. The account recovery took me two hours, after it got recovered two days ago I can’t even follow back my followers and app is so difficult to navigate. I spent hours on the account and it keeps messing with it and won’t let my group members log in either. The app help center only has articles and not even an ai you can talk to. The app is behind and has very strict policies around how much you follow but lacks policies about what is posted. Overall has made me regret going to school everyday because I can’t get anything done because the account has been locked down 3 times now and I have had it for a week. I only have posted 5 stories and 1 post. I have like 400 followers and I follow 1000 people, almost all people from my school or a school run account. Took me multiple hours to fix the account the first time my account was compromised. It said “It looks like you shared your password with a service to help you get more likes or followers, which goes against our Community Standards.” And “Change your password to continue using Instagram. If you share your new password with one of these services, you may get blocked from following, liking or commenting.” After I manually followed all these people and only would let me into the account. App would glitch when I tried to change the password and not let me. This app is overall bad."
